,t-5,t-4,t-3,t-2,t-1,target
72911,42.87,44.12,44.74,44.74,39.77,45.98
72912,44.12,44.74,44.74,39.77,45.98,42.87
72913,44.74,44.74,39.77,45.98,42.87,42.87
72914,44.74,39.77,45.98,42.87,42.87,44.12
72915,39.77,45.98,42.87,42.87,44.12,44.12
72916,45.98,42.87,42.87,44.12,44.12,42.25
72917,42.87,42.87,44.12,44.12,42.25,45.98
72918,42.87,44.12,44.12,42.25,45.98,34.8
72919,44.12,44.12,42.25,45.98,34.8,54.06
72920,44.12,42.25,45.98,34.8,54.06,44.74
72921,42.25,45.98,34.8,54.06,44.74,44.12
72922,45.98,34.8,54.06,44.74,44.12,44.74
72923,34.8,54.06,44.74,44.12,44.74,44.12
72924,54.06,44.74,44.12,44.74,44.12,44.12
72925,44.74,44.12,44.74,44.12,44.12,42.25
72926,44.12,44.74,44.12,44.12,42.25,42.25
72927,44.74,44.12,44.12,42.25,42.25,49.09
72928,44.12,44.12,42.25,42.25,49.09,45.98
72929,44.12,42.25,42.25,49.09,45.98,45.98
72930,42.25,42.25,49.09,45.98,45.98,47.22
72931,42.25,49.09,45.98,45.98,47.22,44.74
72932,49.09,45.98,45.98,47.22,44.74,45.98
72933,45.98,45.98,47.22,44.74,45.98,47.22
72934,45.98,47.22,44.74,45.98,47.22,47.22
72935,47.22,44.74,45.98,47.22,47.22,44.74
72936,44.74,45.98,47.22,47.22,44.74,47.22
72937,45.98,47.22,47.22,44.74,47.22,45.98
72938,47.22,47.22,44.74,47.22,45.98,47.22
72939,47.22,44.74,47.22,45.98,47.22,47.22
72940,44.74,47.22,45.98,47.22,47.22,45.98
72941,47.22,45.98,47.22,47.22,45.98,45.98
72942,45.98,47.22,47.22,45.98,45.98,47.22
72943,47.22,47.22,45.98,45.98,47.22,45.98
72944,47.22,45.98,45.98,47.22,45.98,45.98
72945,45.98,45.98,47.22,45.98,45.98,44.74
72946,45.98,47.22,45.98,45.98,44.74,45.98
72947,47.22,45.98,45.98,44.74,45.98,45.98
72948,45.98,45.98,44.74,45.98,45.98,44.74
72949,45.98,44.74,45.98,45.98,44.74,44.12
72950,44.74,45.98,45.98,44.74,44.12,44.74
72951,45.98,45.98,44.74,44.12,44.74,47.85
72952,45.98,44.74,44.12,44.74,47.85,45.98
72953,44.74,44.12,44.74,47.85,45.98,47.22
72954,44.12,44.74,47.85,45.98,47.22,44.12
72955,44.74,47.85,45.98,47.22,44.12,44.74
72956,47.85,45.98,47.22,44.12,44.74,44.74
72957,45.98,47.22,44.12,44.74,44.74,47.85
72958,47.22,44.12,44.74,44.74,47.85,45.98
72959,44.12,44.74,44.74,47.85,45.98,44.74
72960,44.74,44.74,47.85,45.98,44.74,47.22
72961,44.74,47.85,45.98,44.74,47.22,47.85
72962,47.85,45.98,44.74,47.22,47.85,47.85
72963,45.98,44.74,47.22,47.85,47.85,49.09
72964,44.74,47.22,47.85,47.85,49.09,47.85
72965,47.22,47.85,47.85,49.09,47.85,45.98
72966,47.85,47.85,49.09,47.85,45.98,45.98
72967,47.85,49.09,47.85,45.98,45.98,47.85
72968,49.09,47.85,45.98,45.98,47.85,47.85
72969,47.85,45.98,45.98,47.85,47.85,45.98
72970,45.98,45.98,47.85,47.85,45.98,47.85
72971,45.98,47.85,47.85,45.98,47.85,44.74
72972,47.85,47.85,45.98,47.85,44.74,47.22
72973,47.85,45.98,47.85,44.74,47.22,44.74
72974,45.98,47.85,44.74,47.22,44.74,42.87
72975,47.85,44.74,47.22,44.74,42.87,42.87
72976,44.74,47.22,44.74,42.87,42.87,44.74
72977,47.22,44.74,42.87,42.87,44.74,45.98
72978,44.74,42.87,42.87,44.74,45.98,44.12
72979,42.87,42.87,44.74,45.98,44.12,39.77
72980,42.87,44.74,45.98,44.12,39.77,34.8
72981,44.74,45.98,44.12,39.77,34.8,31.69
72982,45.98,44.12,39.77,34.8,31.69,29.83
72983,44.12,39.77,34.8,31.69,29.83,29.83
72984,39.77,34.8,31.69,29.83,29.83,26.1
72985,34.8,31.69,29.83,29.83,26.1,24.23
72986,31.69,29.83,29.83,26.1,24.23,19.88
72987,29.83,29.83,26.1,24.23,19.88,22.99
72988,29.83,26.1,24.23,19.88,22.99,19.26
72989,26.1,24.23,19.88,22.99,19.26,18.02
72990,24.23,19.88,22.99,19.26,18.02,16.78
72991,19.88,22.99,19.26,18.02,16.78,18.02
72992,22.99,19.26,18.02,16.78,18.02,19.26
72993,19.26,18.02,16.78,18.02,19.26,18.02
72994,18.02,16.78,18.02,19.26,18.02,21.13
72995,16.78,18.02,19.26,18.02,21.13,24.85
72996,18.02,19.26,18.02,21.13,24.85,22.99
72997,19.26,18.02,21.13,24.85,22.99,26.1
72998,18.02,21.13,24.85,22.99,26.1,29.83
72999,21.13,24.85,22.99,26.1,29.83,32.93
73000,24.85,22.99,26.1,29.83,32.93,36.04
73001,22.99,26.1,29.83,32.93,36.04,36.04
73002,26.1,29.83,32.93,36.04,36.04,39.15
73003,29.83,32.93,36.04,36.04,39.15,39.15
73004,32.93,36.04,36.04,39.15,39.15,41.01
73005,36.04,36.04,39.15,39.15,41.01,44.12
73006,36.04,39.15,39.15,41.01,44.12,44.74
73007,39.15,39.15,41.01,44.12,44.74,44.12
73008,39.15,41.01,44.12,44.74,44.12,39.77
73009,41.01,44.12,44.74,44.12,39.77,37.9
73010,44.12,44.74,44.12,39.77,37.9,37.9
73011,44.74,44.12,39.77,37.9,37.9,34.18
73012,44.12,39.77,37.9,37.9,34.18,34.8
73013,39.77,37.9,37.9,34.18,34.8,37.28
73014,37.9,37.9,34.18,34.8,37.28,39.15
73015,37.9,34.18,34.8,37.28,39.15,37.9
73016,34.18,34.8,37.28,39.15,37.9,34.8
73017,34.8,37.28,39.15,37.9,34.8,34.18
73018,37.28,39.15,37.9,34.8,34.18,29.83
73019,39.15,37.9,34.8,34.18,29.83,26.72
73020,37.9,34.8,34.18,29.83,26.72,26.1
73021,34.8,34.18,29.83,26.72,26.1,24.85
73022,34.18,29.83,26.72,26.1,24.85,24.23
73023,29.83,26.72,26.1,24.85,24.23,34.8
73024,26.72,26.1,24.85,24.23,34.8,21.75
73025,26.1,24.85,24.23,34.8,21.75,21.75
73026,24.85,24.23,34.8,21.75,21.75,24.85
73027,24.23,34.8,21.75,21.75,24.85,11.81
73028,34.8,21.75,21.75,24.85,11.81,34.18
73029,21.75,21.75,24.85,11.81,34.18,34.18
73030,21.75,24.85,11.81,34.18,34.18,32.93
73031,24.85,11.81,34.18,34.18,32.93,6.84
73032,11.81,34.18,34.18,32.93,6.84,29.2
73033,34.18,34.18,32.93,6.84,29.2,27.96
73034,34.18,32.93,6.84,29.2,27.96,29.83
73035,32.93,6.84,29.2,27.96,29.83,29.83
73036,6.84,29.2,27.96,29.83,29.83,31.69
73037,29.2,27.96,29.83,29.83,31.69,31.07
73038,27.96,29.83,29.83,31.69,31.07,31.07
73039,29.83,29.83,31.69,31.07,31.07,29.2
73040,29.83,31.69,31.07,31.07,29.2,31.07
73041,31.69,31.07,31.07,29.2,31.07,31.07
73042,31.07,31.07,29.2,31.07,31.07,31.07
73043,31.07,29.2,31.07,31.07,31.07,29.2
73044,29.2,31.07,31.07,31.07,29.2,29.83
73045,31.07,31.07,31.07,29.2,29.83,29.2
73046,31.07,31.07,29.2,29.83,29.2,26.1
73047,31.07,29.2,29.83,29.2,26.1,29.83
73048,29.2,29.83,29.2,26.1,29.83,29.2
73049,29.83,29.2,26.1,29.83,29.2,29.83
73050,29.2,26.1,29.83,29.2,29.83,29.2
73051,26.1,29.83,29.2,29.83,29.2,29.83
73052,29.83,29.2,29.83,29.2,29.83,29.2
73053,29.2,29.83,29.2,29.83,29.2,29.83
73054,29.83,29.2,29.83,29.2,29.83,29.2
73055,29.2,29.83,29.2,29.83,29.2,27.96
73056,29.83,29.2,29.83,29.2,27.96,26.72
73057,29.2,29.83,29.2,27.96,26.72,27.96
73058,29.83,29.2,27.96,26.72,27.96,27.96
73059,29.2,27.96,26.72,27.96,27.96,27.96
73060,27.96,26.72,27.96,27.96,27.96,29.83
73061,26.72,27.96,27.96,27.96,29.83,29.2
73062,27.96,27.96,27.96,29.83,29.2,27.96
73063,27.96,27.96,29.83,29.2,27.96,29.2
73064,27.96,29.83,29.2,27.96,29.2,27.96
73065,29.83,29.2,27.96,29.2,27.96,29.83
73066,29.2,27.96,29.2,27.96,29.83,29.83
73067,27.96,29.2,27.96,29.83,29.83,57.79
73068,29.2,27.96,29.83,29.83,57.79,26.72
73069,27.96,29.83,29.83,57.79,26.72,26.72
73070,29.83,29.83,57.79,26.72,26.72,29.2
73071,29.83,57.79,26.72,26.72,29.2,31.69
73072,57.79,26.72,26.72,29.2,31.69,29.83
73073,26.72,26.72,29.2,31.69,29.83,21.13
73074,26.72,29.2,31.69,29.83,21.13,16.16
73075,29.2,31.69,29.83,21.13,16.16,19.88
73076,31.69,29.83,21.13,16.16,19.88,31.07
73077,29.83,21.13,16.16,19.88,31.07,29.83
73078,21.13,16.16,19.88,31.07,29.83,31.07
73079,16.16,19.88,31.07,29.83,31.07,31.07
73080,19.88,31.07,29.83,31.07,31.07,31.07
73081,31.07,29.83,31.07,31.07,31.07,31.07
73082,29.83,31.07,31.07,31.07,31.07,11.18
73083,31.07,31.07,31.07,31.07,11.18,14.29
73084,31.07,31.07,31.07,11.18,14.29,21.13
73085,31.07,31.07,11.18,14.29,21.13,21.75
73086,31.07,11.18,14.29,21.13,21.75,27.96
73087,11.18,14.29,21.13,21.75,27.96,27.96
73088,14.29,21.13,21.75,27.96,27.96,27.96
73089,21.13,21.75,27.96,27.96,27.96,27.96
73090,21.75,27.96,27.96,27.96,27.96,24.85
73091,27.96,27.96,27.96,27.96,24.85,29.83
73092,27.96,27.96,27.96,24.85,29.83,31.07
73093,27.96,27.96,24.85,29.83,31.07,31.69
73094,27.96,24.85,29.83,31.07,31.69,27.96
73095,24.85,29.83,31.07,31.69,27.96,31.07
73096,29.83,31.07,31.69,27.96,31.07,29.2
73097,31.07,31.69,27.96,31.07,29.2,29.2
73098,31.69,27.96,31.07,29.2,29.2,31.07
73099,27.96,31.07,29.2,29.2,31.07,32.93
73100,31.07,29.2,29.2,31.07,32.93,34.8
73101,29.2,29.2,31.07,32.93,34.8,31.07
73102,29.2,31.07,32.93,34.8,31.07,31.07
73103,31.07,32.93,34.8,31.07,31.07,29.83
73104,32.93,34.8,31.07,31.07,29.83,32.93
73105,34.8,31.07,31.07,29.83,32.93,31.07
73106,31.07,31.07,29.83,32.93,31.07,29.2
73107,31.07,29.83,32.93,31.07,29.2,31.07
73108,29.83,32.93,31.07,29.2,31.07,29.83
73109,32.93,31.07,29.2,31.07,29.83,31.07
73110,31.07,29.2,31.07,29.83,31.07,29.2
73111,29.2,31.07,29.83,31.07,29.2,32.93
73112,31.07,29.83,31.07,29.2,32.93,21.75
73113,29.83,31.07,29.2,32.93,21.75,31.07
73114,31.07,29.2,32.93,21.75,31.07,29.83
73115,29.2,32.93,21.75,31.07,29.83,31.69
73116,32.93,21.75,31.07,29.83,31.69,29.83
73117,21.75,31.07,29.83,31.69,29.83,31.69
73118,31.07,29.83,31.69,29.83,31.69,49.71
73119,29.83,31.69,29.83,31.69,49.71,31.07
73120,31.69,29.83,31.69,49.71,31.07,32.93
73121,29.83,31.69,49.71,31.07,32.93,31.69
73122,31.69,49.71,31.07,32.93,31.69,31.69
73123,49.71,31.07,32.93,31.69,31.69,29.83
73124,31.07,32.93,31.69,31.69,29.83,31.69
73125,32.93,31.69,31.69,29.83,31.69,31.69
73126,31.69,31.69,29.83,31.69,31.69,29.2
73127,31.69,29.83,31.69,31.69,29.2,29.83
73128,29.83,31.69,31.69,29.2,29.83,31.69
73129,31.69,31.69,29.2,29.83,31.69,29.83
73130,31.69,29.2,29.83,31.69,29.83,31.69
73131,29.2,29.83,31.69,29.83,31.69,29.83
73132,29.83,31.69,29.83,31.69,29.83,29.83
73133,31.69,29.83,31.69,29.83,29.83,26.72
73134,29.83,31.69,29.83,29.83,26.72,26.1
73135,31.69,29.83,29.83,26.72,26.1,26.1
73136,29.83,29.83,26.72,26.1,26.1,26.72
73137,29.83,26.72,26.1,26.1,26.72,26.72
73138,26.72,26.1,26.1,26.72,26.72,27.96
73139,26.1,26.1,26.72,26.72,27.96,22.99
73140,26.1,26.72,26.72,27.96,22.99,21.75
73141,26.72,26.72,27.96,22.99,21.75,26.72
73142,26.72,27.96,22.99,21.75,26.72,26.72
73143,27.96,22.99,21.75,26.72,26.72,27.96
73144,22.99,21.75,26.72,26.72,27.96,27.96
73145,21.75,26.72,26.72,27.96,27.96,29.2
73146,26.72,26.72,27.96,27.96,29.2,26.1
73147,26.72,27.96,27.96,29.2,26.1,29.2
73148,27.96,27.96,29.2,26.1,29.2,31.07
73149,27.96,29.2,26.1,29.2,31.07,29.2
73150,29.2,26.1,29.2,31.07,29.2,29.83
73151,26.1,29.2,31.07,29.2,29.83,27.96
73152,29.2,31.07,29.2,29.83,27.96,24.85
73153,31.07,29.2,29.83,27.96,24.85,24.85
73154,29.2,29.83,27.96,24.85,24.85,26.72
73155,29.83,27.96,24.85,24.85,26.72,22.99
73156,27.96,24.85,24.85,26.72,22.99,26.72
73157,24.85,24.85,26.72,22.99,26.72,26.72
73158,24.85,26.72,22.99,26.72,26.72,4.97
73159,26.72,22.99,26.72,26.72,4.97,26.72
73160,22.99,26.72,26.72,4.97,26.72,29.2
73161,26.72,26.72,4.97,26.72,29.2,29.2
73162,26.72,4.97,26.72,29.2,29.2,27.96
73163,4.97,26.72,29.2,29.2,27.96,26.72
73164,26.72,29.2,29.2,27.96,26.72,29.83
73165,29.2,29.2,27.96,26.72,29.83,27.96
73166,29.2,27.96,26.72,29.83,27.96,29.2
73167,27.96,26.72,29.83,27.96,29.2,29.2
73168,26.72,29.83,27.96,29.2,29.2,29.2
73169,29.83,27.96,29.2,29.2,29.2,29.83
73170,27.96,29.2,29.2,29.2,29.83,31.07
73171,29.2,29.2,29.2,29.83,31.07,31.07
73172,29.2,29.2,29.83,31.07,31.07,29.83
73173,29.2,29.83,31.07,31.07,29.83,29.2
73174,29.83,31.07,31.07,29.83,29.2,31.69
73175,31.07,31.07,29.83,29.2,31.69,31.07
73176,31.07,29.83,29.2,31.69,31.07,29.2
73177,29.83,29.2,31.69,31.07,29.2,29.83
73178,29.2,31.69,31.07,29.2,29.83,32.93
73179,31.69,31.07,29.2,29.83,32.93,31.07
73180,31.07,29.2,29.83,32.93,31.07,26.72
73181,29.2,29.83,32.93,31.07,26.72,31.07
73182,29.83,32.93,31.07,26.72,31.07,31.07
73183,32.93,31.07,26.72,31.07,31.07,29.2
73184,31.07,26.72,31.07,31.07,29.2,31.69
73185,26.72,31.07,31.07,29.2,31.69,31.69
73186,31.07,31.07,29.2,31.69,31.69,31.69
73187,31.07,29.2,31.69,31.69,31.69,4.97
73188,29.2,31.69,31.69,31.69,4.97,29.83
73189,31.69,31.69,31.69,4.97,29.83,31.69
73190,31.69,31.69,4.97,29.83,31.69,32.93
73191,31.69,4.97,29.83,31.69,32.93,31.07
73192,4.97,29.83,31.69,32.93,31.07,32.93
73193,29.83,31.69,32.93,31.07,32.93,31.69
73194,31.69,32.93,31.07,32.93,31.69,31.69
73195,32.93,31.07,32.93,31.69,31.69,60.89
73196,31.07,32.93,31.69,31.69,60.89,31.69
73197,32.93,31.69,31.69,60.89,31.69,34.18
73198,31.69,31.69,60.89,31.69,34.18,32.93
73199,31.69,60.89,31.69,34.18,32.93,31.69
73200,60.89,31.69,34.18,32.93,31.69,32.93
73201,31.69,34.18,32.93,31.69,32.93,31.69
73202,34.18,32.93,31.69,32.93,31.69,31.69
73203,32.93,31.69,32.93,31.69,31.69,32.93
73204,31.69,32.93,31.69,31.69,32.93,34.18
73205,32.93,31.69,31.69,32.93,34.18,32.93
73206,31.69,31.69,32.93,34.18,32.93,32.93
73207,31.69,32.93,34.18,32.93,32.93,34.8
73208,32.93,34.18,32.93,32.93,34.8,31.69
73209,34.18,32.93,32.93,34.8,31.69,31.69
73210,32.93,32.93,34.8,31.69,31.69,34.18
73211,32.93,34.8,31.69,31.69,34.18,34.18
73212,34.8,31.69,31.69,34.18,34.18,32.93
73213,31.69,31.69,34.18,34.18,32.93,32.93
73214,31.69,34.18,34.18,32.93,32.93,32.93
73215,34.18,34.18,32.93,32.93,32.93,34.8
73216,34.18,32.93,32.93,32.93,34.8,31.69
73217,32.93,32.93,32.93,34.8,31.69,32.93
73218,32.93,32.93,34.8,31.69,32.93,34.18
73219,32.93,34.8,31.69,32.93,34.18,34.18
73220,34.8,31.69,32.93,34.18,34.18,32.93
73221,31.69,32.93,34.18,34.18,32.93,31.69
73222,32.93,34.18,34.18,32.93,31.69,31.69
73223,34.18,34.18,32.93,31.69,31.69,6.21
73224,34.18,32.93,31.69,31.69,6.21,32.93
73225,32.93,31.69,31.69,6.21,32.93,31.07
73226,31.69,31.69,6.21,32.93,31.07,34.18
73227,31.69,6.21,32.93,31.07,34.18,36.04
73228,6.21,32.93,31.07,34.18,36.04,34.8
73229,32.93,31.07,34.18,36.04,34.8,34.8
73230,31.07,34.18,36.04,34.8,34.8,32.93
73231,34.18,36.04,34.8,34.8,32.93,31.69
73232,36.04,34.8,34.8,32.93,31.69,32.93
73233,34.8,34.8,32.93,31.69,32.93,34.18
73234,34.8,32.93,31.69,32.93,34.18,34.8
73235,32.93,31.69,32.93,34.18,34.8,34.18
73236,31.69,32.93,34.18,34.8,34.18,34.18
73237,32.93,34.18,34.8,34.18,34.18,34.8
73238,34.18,34.8,34.18,34.18,34.8,34.18
73239,34.8,34.18,34.18,34.8,34.18,32.93
73240,34.18,34.18,34.8,34.18,32.93,34.18
73241,34.18,34.8,34.18,32.93,34.18,34.18
73242,34.8,34.18,32.93,34.18,34.18,34.18
73243,34.18,32.93,34.18,34.18,34.18,32.93
73244,32.93,34.18,34.18,34.18,32.93,31.07
73245,34.18,34.18,34.18,32.93,31.07,31.69
73246,34.18,34.18,32.93,31.07,31.69,34.8
73247,34.18,32.93,31.07,31.69,34.8,36.04
73248,32.93,31.07,31.69,34.8,36.04,34.8
73249,31.07,31.69,34.8,36.04,34.8,34.8
73250,31.69,34.8,36.04,34.8,34.8,34.18
73251,34.8,36.04,34.8,34.8,34.18,36.04
73252,36.04,34.8,34.8,34.18,36.04,34.8
73253,34.8,34.8,34.18,36.04,34.8,34.8
73254,34.8,34.18,36.04,34.8,34.8,34.18
73255,34.18,36.04,34.8,34.8,34.18,36.04
73256,36.04,34.8,34.8,34.18,36.04,31.69
73257,34.8,34.8,34.18,36.04,31.69,34.8
73258,34.8,34.18,36.04,31.69,34.8,32.93
73259,34.18,36.04,31.69,34.8,32.93,34.18
73260,36.04,31.69,34.8,32.93,34.18,31.69
73261,31.69,34.8,32.93,34.18,31.69,34.18
73262,34.8,32.93,34.18,31.69,34.18,29.83
73263,32.93,34.18,31.69,34.18,29.83,34.18
73264,34.18,31.69,34.18,29.83,34.18,32.93
73265,31.69,34.18,29.83,34.18,32.93,29.83
73266,34.18,29.83,34.18,32.93,29.83,29.2
73267,29.83,34.18,32.93,29.83,29.2,29.2
73268,34.18,32.93,29.83,29.2,29.2,27.96
73269,32.93,29.83,29.2,29.2,27.96,24.85
73270,29.83,29.2,29.2,27.96,24.85,19.26
73271,29.2,29.2,27.96,24.85,19.26,16.78
73272,29.2,27.96,24.85,19.26,16.78,14.29
73273,27.96,24.85,19.26,16.78,14.29,11.81
73274,24.85,19.26,16.78,14.29,11.81,11.81
73275,19.26,16.78,14.29,11.81,11.81,13.05
73276,16.78,14.29,11.81,11.81,13.05,11.81
73277,14.29,11.81,11.81,13.05,11.81,11.18
73278,11.81,11.81,13.05,11.81,11.18,13.05
73279,11.81,13.05,11.81,11.18,13.05,13.05
73280,13.05,11.81,11.18,13.05,13.05,13.05
73281,11.81,11.18,13.05,13.05,13.05,18.02
73282,11.18,13.05,13.05,13.05,18.02,24.85
73283,13.05,13.05,13.05,18.02,24.85,24.85
73284,13.05,13.05,18.02,24.85,24.85,29.83
73285,13.05,18.02,24.85,24.85,29.83,29.2
73286,18.02,24.85,24.85,29.83,29.2,29.2
73287,24.85,24.85,29.83,29.2,29.2,31.07
73288,24.85,29.83,29.2,29.2,31.07,24.23
73289,29.83,29.2,29.2,31.07,24.23,21.75
73290,29.2,29.2,31.07,24.23,21.75,22.99
73291,29.2,31.07,24.23,21.75,22.99,22.99
73292,31.07,24.23,21.75,22.99,22.99,29.83
73293,24.23,21.75,22.99,22.99,29.83,29.2
73294,21.75,22.99,22.99,29.83,29.2,26.1
73295,22.99,22.99,29.83,29.2,26.1,29.83
73296,22.99,29.83,29.2,26.1,29.83,29.2
73297,29.83,29.2,26.1,29.83,29.2,26.72
73298,29.2,26.1,29.83,29.2,26.72,29.2
73299,26.1,29.83,29.2,26.72,29.2,29.83
73300,29.83,29.2,26.72,29.2,29.83,21.13
73301,29.2,26.72,29.2,29.83,21.13,26.1
73302,26.72,29.2,29.83,21.13,26.1,21.75
73303,29.2,29.83,21.13,26.1,21.75,24.85
73304,29.83,21.13,26.1,21.75,24.85,21.13
73305,21.13,26.1,21.75,24.85,21.13,19.88
73306,26.1,21.75,24.85,21.13,19.88,21.75
73307,21.75,24.85,21.13,19.88,21.75,22.99
73308,24.85,21.13,19.88,21.75,22.99,24.23
73309,21.13,19.88,21.75,22.99,24.23,26.72
73310,19.88,21.75,22.99,24.23,26.72,34.18
73311,21.75,22.99,24.23,26.72,34.18,34.8
73312,22.99,24.23,26.72,34.18,34.8,31.69
73313,24.23,26.72,34.18,34.8,31.69,27.96
73314,26.72,34.18,34.8,31.69,27.96,29.2
73315,34.18,34.8,31.69,27.96,29.2,29.2
73316,34.8,31.69,27.96,29.2,29.2,27.96
73317,31.69,27.96,29.2,29.2,27.96,31.07
73318,27.96,29.2,29.2,27.96,31.07,31.07
73319,29.2,29.2,27.96,31.07,31.07,31.07
73320,29.2,27.96,31.07,31.07,31.07,31.07
73321,27.96,31.07,31.07,31.07,31.07,31.07
73322,31.07,31.07,31.07,31.07,31.07,31.07
73323,31.07,31.07,31.07,31.07,31.07,31.07
73324,31.07,31.07,31.07,31.07,31.07,31.07
73325,31.07,31.07,31.07,31.07,31.07,31.07
73326,31.07,31.07,31.07,31.07,31.07,31.07
73327,31.07,31.07,31.07,31.07,31.07,31.07
73328,31.07,31.07,31.07,31.07,31.07,31.07
73329,31.07,31.07,31.07,31.07,31.07,31.07
73330,31.07,31.07,31.07,31.07,31.07,31.07
73331,31.07,31.07,31.07,31.07,31.07,31.07
73332,31.07,31.07,31.07,31.07,31.07,31.07
73333,31.07,31.07,31.07,31.07,31.07,31.07
73334,31.07,31.07,31.07,31.07,31.07,31.07
73335,31.07,31.07,31.07,31.07,31.07,31.07
73336,31.07,31.07,31.07,31.07,31.07,31.07
73337,31.07,31.07,31.07,31.07,31.07,31.07
73338,31.07,31.07,31.07,31.07,31.07,31.07
73339,31.07,31.07,31.07,31.07,31.07,31.07
73340,31.07,31.07,31.07,31.07,31.07,31.07
73341,31.07,31.07,31.07,31.07,31.07,31.07
73342,31.07,31.07,31.07,31.07,31.07,31.07
73343,31.07,31.07,31.07,31.07,31.07,31.07
73344,31.07,31.07,31.07,31.07,31.07,31.07
73345,31.07,31.07,31.07,31.07,31.07,31.07
73346,31.07,31.07,31.07,31.07,31.07,31.07
73347,31.07,31.07,31.07,31.07,31.07,31.07
73348,31.07,31.07,31.07,31.07,31.07,31.07
73349,31.07,31.07,31.07,31.07,31.07,31.07
73350,31.07,31.07,31.07,31.07,31.07,31.07
73351,31.07,31.07,31.07,31.07,31.07,31.07
73352,31.07,31.07,31.07,31.07,31.07,31.07
73353,31.07,31.07,31.07,31.07,31.07,31.07
73354,31.07,31.07,31.07,31.07,31.07,31.07
73355,31.07,31.07,31.07,31.07,31.07,31.07
73356,31.07,31.07,31.07,31.07,31.07,31.07
73357,31.07,31.07,31.07,31.07,31.07,31.07
73358,31.07,31.07,31.07,31.07,31.07,31.07
73359,31.07,31.07,31.07,31.07,31.07,31.07
73360,31.07,31.07,31.07,31.07,31.07,31.07
73361,31.07,31.07,31.07,31.07,31.07,31.07
73362,31.07,31.07,31.07,31.07,31.07,31.07
73363,31.07,31.07,31.07,31.07,31.07,31.07
73364,31.07,31.07,31.07,31.07,31.07,31.07
73365,31.07,31.07,31.07,31.07,31.07,31.07
73366,31.07,31.07,31.07,31.07,31.07,31.07
73367,31.07,31.07,31.07,31.07,31.07,31.07
73368,31.07,31.07,31.07,31.07,31.07,31.07
73369,31.07,31.07,31.07,31.07,31.07,31.07
73370,31.07,31.07,31.07,31.07,31.07,31.07
73371,31.07,31.07,31.07,31.07,31.07,31.07
73372,31.07,31.07,31.07,31.07,31.07,31.07
73373,31.07,31.07,31.07,31.07,31.07,31.07
73374,31.07,31.07,31.07,31.07,31.07,31.07
73375,31.07,31.07,31.07,31.07,31.07,31.07
73376,31.07,31.07,31.07,31.07,31.07,31.07
73377,31.07,31.07,31.07,31.07,31.07,31.07
73378,31.07,31.07,31.07,31.07,31.07,31.07
73379,31.07,31.07,31.07,31.07,31.07,31.07
73380,31.07,31.07,31.07,31.07,31.07,31.07
73381,31.07,31.07,31.07,31.07,31.07,31.07
73382,31.07,31.07,31.07,31.07,31.07,31.07
73383,31.07,31.07,31.07,31.07,31.07,31.07
73384,31.07,31.07,31.07,31.07,31.07,31.07
73385,31.07,31.07,31.07,31.07,31.07,31.07
73386,31.07,31.07,31.07,31.07,31.07,31.07
73387,31.07,31.07,31.07,31.07,31.07,31.07
73388,31.07,31.07,31.07,31.07,31.07,31.07
73389,31.07,31.07,31.07,31.07,31.07,31.07
73390,31.07,31.07,31.07,31.07,31.07,31.07
73391,31.07,31.07,31.07,31.07,31.07,31.07
73392,31.07,31.07,31.07,31.07,31.07,31.07
73393,31.07,31.07,31.07,31.07,31.07,31.07
73394,31.07,31.07,31.07,31.07,31.07,31.07
73395,31.07,31.07,31.07,31.07,31.07,31.07
73396,31.07,31.07,31.07,31.07,31.07,31.07
73397,31.07,31.07,31.07,31.07,31.07,31.07
73398,31.07,31.07,31.07,31.07,31.07,31.07
73399,31.07,31.07,31.07,31.07,31.07,31.07
73400,31.07,31.07,31.07,31.07,31.07,31.07
73401,31.07,31.07,31.07,31.07,31.07,31.07
73402,31.07,31.07,31.07,31.07,31.07,31.07
73403,31.07,31.07,31.07,31.07,31.07,31.07
73404,31.07,31.07,31.07,31.07,31.07,31.07
73405,31.07,31.07,31.07,31.07,31.07,31.07
73406,31.07,31.07,31.07,31.07,31.07,31.07
73407,31.07,31.07,31.07,31.07,31.07,31.07
73408,31.07,31.07,31.07,31.07,31.07,31.07
73409,31.07,31.07,31.07,31.07,31.07,31.07
73410,31.07,31.07,31.07,31.07,31.07,31.07
73411,31.07,31.07,31.07,31.07,31.07,31.07
73412,31.07,31.07,31.07,31.07,31.07,31.07
73413,31.07,31.07,31.07,31.07,31.07,31.07
73414,31.07,31.07,31.07,31.07,31.07,31.07
73415,31.07,31.07,31.07,31.07,31.07,31.07
73416,31.07,31.07,31.07,31.07,31.07,31.07
73417,31.07,31.07,31.07,31.07,31.07,31.07
73418,31.07,31.07,31.07,31.07,31.07,31.07
73419,31.07,31.07,31.07,31.07,31.07,31.07
73420,31.07,31.07,31.07,31.07,31.07,31.07
73421,31.07,31.07,31.07,31.07,31.07,31.07
73422,31.07,31.07,31.07,31.07,31.07,31.07
73423,31.07,31.07,31.07,31.07,31.07,31.07
73424,31.07,31.07,31.07,31.07,31.07,31.07
73425,31.07,31.07,31.07,31.07,31.07,31.07
73426,31.07,31.07,31.07,31.07,31.07,31.07
73427,31.07,31.07,31.07,31.07,31.07,31.07
