,t-5,t-4,t-3,t-2,t-1,target
89593,60.89,55.3,55.3,54.06,55.92,55.92
89594,55.3,55.3,54.06,55.92,55.92,55.92
89595,55.3,54.06,55.92,55.92,55.92,57.17
89596,54.06,55.92,55.92,55.92,57.17,57.17
89597,55.92,55.92,55.92,57.17,57.17,57.17
89598,55.92,55.92,57.17,57.17,57.17,54.06
89599,55.92,57.17,57.17,57.17,54.06,52.2
89600,57.17,57.17,57.17,54.06,52.2,52.2
89601,57.17,57.17,54.06,52.2,52.2,55.3
89602,57.17,54.06,52.2,52.2,55.3,57.17
89603,54.06,52.2,52.2,55.3,57.17,57.79
89604,52.2,52.2,55.3,57.17,57.79,57.79
89605,52.2,55.3,57.17,57.79,57.79,57.79
89606,55.3,57.17,57.79,57.79,57.79,57.79
89607,57.17,57.79,57.79,57.79,57.79,55.92
89608,57.79,57.79,57.79,57.79,55.92,55.92
89609,57.79,57.79,57.79,55.92,55.92,55.3
89610,57.79,57.79,55.92,55.92,55.3,57.17
89611,57.79,55.92,55.92,55.3,57.17,59.03
89612,55.92,55.92,55.3,57.17,59.03,59.03
89613,55.92,55.3,57.17,59.03,59.03,59.03
89614,55.3,57.17,59.03,59.03,59.03,59.03
89615,57.17,59.03,59.03,59.03,59.03,60.27
89616,59.03,59.03,59.03,59.03,60.27,60.27
89617,59.03,59.03,59.03,60.27,60.27,60.27
89618,59.03,59.03,60.27,60.27,60.27,59.03
89619,59.03,60.27,60.27,60.27,59.03,57.79
89620,60.27,60.27,60.27,59.03,57.79,55.92
89621,60.27,60.27,59.03,57.79,55.92,55.92
89622,60.27,59.03,57.79,55.92,55.92,57.79
89623,59.03,57.79,55.92,55.92,57.79,55.3
89624,57.79,55.92,55.92,57.79,55.3,55.3
89625,55.92,55.92,57.79,55.3,55.3,57.79
89626,55.92,57.79,55.3,55.3,57.79,55.92
89627,57.79,55.3,55.3,57.79,55.92,57.17
89628,55.3,55.3,57.79,55.92,57.17,59.03
89629,55.3,57.79,55.92,57.17,59.03,55.3
89630,57.79,55.92,57.17,59.03,55.3,54.06
89631,55.92,57.17,59.03,55.3,54.06,52.2
89632,57.17,59.03,55.3,54.06,52.2,55.3
89633,59.03,55.3,54.06,52.2,55.3,54.06
89634,55.3,54.06,52.2,55.3,54.06,55.92
89635,54.06,52.2,55.3,54.06,55.92,57.17
89636,52.2,55.3,54.06,55.92,57.17,54.06
89637,55.3,54.06,55.92,57.17,54.06,49.71
89638,54.06,55.92,57.17,54.06,49.71,52.2
89639,55.92,57.17,54.06,49.71,52.2,47.22
89640,57.17,54.06,49.71,52.2,47.22,44.74
89641,54.06,49.71,52.2,47.22,44.74,47.85
89642,49.71,52.2,47.22,44.74,47.85,44.74
89643,52.2,47.22,44.74,47.85,44.74,39.77
89644,47.22,44.74,47.85,44.74,39.77,34.8
89645,44.74,47.85,44.74,39.77,34.8,41.01
89646,47.85,44.74,39.77,34.8,41.01,47.22
89647,44.74,39.77,34.8,41.01,47.22,47.22
89648,39.77,34.8,41.01,47.22,47.22,41.01
89649,34.8,41.01,47.22,47.22,41.01,54.06
89650,41.01,47.22,47.22,41.01,54.06,39.77
89651,47.22,47.22,41.01,54.06,39.77,44.12
89652,47.22,41.01,54.06,39.77,44.12,44.12
89653,41.01,54.06,39.77,44.12,44.12,39.77
89654,54.06,39.77,44.12,44.12,39.77,42.25
89655,39.77,44.12,44.12,39.77,42.25,41.01
89656,44.12,44.12,39.77,42.25,41.01,44.74
89657,44.12,39.77,42.25,41.01,44.74,54.06
89658,39.77,42.25,41.01,44.74,54.06,57.17
89659,42.25,41.01,44.74,54.06,57.17,57.17
89660,41.01,44.74,54.06,57.17,57.17,55.3
89661,44.74,54.06,57.17,57.17,55.3,55.3
89662,54.06,57.17,57.17,55.3,55.3,55.3
89663,57.17,57.17,55.3,55.3,55.3,52.82
89664,57.17,55.3,55.3,55.3,52.82,55.3
89665,55.3,55.3,55.3,52.82,55.3,55.92
89666,55.3,55.3,52.82,55.3,55.92,55.92
89667,55.3,52.82,55.3,55.92,55.92,55.92
89668,52.82,55.3,55.92,55.92,55.92,55.3
89669,55.3,55.92,55.92,55.92,55.3,55.92
89670,55.92,55.92,55.92,55.3,55.92,54.06
89671,55.92,55.92,55.3,55.92,54.06,54.06
89672,55.92,55.3,55.92,54.06,54.06,52.82
89673,55.3,55.92,54.06,54.06,52.82,39.77
89674,55.92,54.06,54.06,52.82,39.77,47.22
89675,54.06,54.06,52.82,39.77,47.22,54.06
89676,54.06,52.82,39.77,47.22,54.06,54.06
89677,52.82,39.77,47.22,54.06,54.06,55.3
89678,39.77,47.22,54.06,54.06,55.3,54.06
89679,47.22,54.06,54.06,55.3,54.06,59.03
89680,54.06,54.06,55.3,54.06,59.03,55.3
89681,54.06,55.3,54.06,59.03,55.3,54.06
89682,55.3,54.06,59.03,55.3,54.06,59.03
89683,54.06,59.03,55.3,54.06,59.03,55.92
89684,59.03,55.3,54.06,59.03,55.92,57.17
89685,55.3,54.06,59.03,55.92,57.17,57.17
89686,54.06,59.03,55.92,57.17,57.17,57.17
89687,59.03,55.92,57.17,57.17,57.17,57.17
89688,55.92,57.17,57.17,57.17,57.17,57.17
89689,57.17,57.17,57.17,57.17,57.17,57.17
89690,57.17,57.17,57.17,57.17,57.17,57.17
89691,57.17,57.17,57.17,57.17,57.17,57.17
89692,57.17,57.17,57.17,57.17,57.17,57.17
89693,57.17,57.17,57.17,57.17,57.17,55.92
89694,57.17,57.17,57.17,57.17,55.92,57.17
89695,57.17,57.17,57.17,55.92,57.17,57.17
89696,57.17,57.17,55.92,57.17,57.17,57.17
89697,57.17,55.92,57.17,57.17,57.17,57.79
89698,55.92,57.17,57.17,57.17,57.79,55.92
89699,57.17,57.17,57.17,57.79,55.92,55.92
89700,57.17,57.17,57.79,55.92,55.92,55.92
89701,57.17,57.79,55.92,55.92,55.92,55.3
89702,57.79,55.92,55.92,55.92,55.3,55.3
89703,55.92,55.92,55.92,55.3,55.3,55.92
89704,55.92,55.92,55.3,55.3,55.92,57.17
89705,55.92,55.3,55.3,55.92,57.17,55.92
89706,55.3,55.3,55.92,57.17,55.92,55.92
89707,55.3,55.92,57.17,55.92,55.92,55.92
89708,55.92,57.17,55.92,55.92,55.92,55.92
89709,57.17,55.92,55.92,55.92,55.92,55.92
89710,55.92,55.92,55.92,55.92,55.92,57.17
89711,55.92,55.92,55.92,55.92,57.17,57.17
89712,55.92,55.92,55.92,57.17,57.17,57.79
89713,55.92,55.92,57.17,57.17,57.79,57.17
89714,55.92,57.17,57.17,57.79,57.17,57.79
89715,57.17,57.17,57.79,57.17,57.79,57.17
89716,57.17,57.79,57.17,57.79,57.17,55.3
89717,57.79,57.17,57.79,57.17,55.3,55.3
89718,57.17,57.79,57.17,55.3,55.3,52.82
89719,57.79,57.17,55.3,55.3,52.82,55.3
89720,57.17,55.3,55.3,52.82,55.3,57.17
89721,55.3,55.3,52.82,55.3,57.17,55.3
89722,55.3,52.82,55.3,57.17,55.3,55.3
89723,52.82,55.3,57.17,55.3,55.3,55.92
89724,55.3,57.17,55.3,55.3,55.92,55.92
89725,57.17,55.3,55.3,55.92,55.92,54.06
89726,55.3,55.3,55.92,55.92,54.06,50.95
89727,55.3,55.92,55.92,54.06,50.95,49.71
89728,55.92,55.92,54.06,50.95,49.71,52.82
89729,55.92,54.06,50.95,49.71,52.82,55.3
89730,54.06,50.95,49.71,52.82,55.3,54.06
89731,50.95,49.71,52.82,55.3,54.06,52.82
89732,49.71,52.82,55.3,54.06,52.82,50.95
89733,52.82,55.3,54.06,52.82,50.95,49.71
89734,55.3,54.06,52.82,50.95,49.71,49.71
89735,54.06,52.82,50.95,49.71,49.71,52.2
89736,52.82,50.95,49.71,49.71,52.2,54.06
89737,50.95,49.71,49.71,52.2,54.06,52.82
89738,49.71,49.71,52.2,54.06,52.82,52.82
89739,49.71,52.2,54.06,52.82,52.82,52.2
89740,52.2,54.06,52.82,52.82,52.2,49.09
89741,54.06,52.82,52.82,52.2,49.09,47.22
89742,52.82,52.82,52.2,49.09,47.22,49.71
89743,52.82,52.2,49.09,47.22,49.71,52.2
89744,52.2,49.09,47.22,49.71,52.2,52.82
89745,49.09,47.22,49.71,52.2,52.82,54.06
89746,47.22,49.71,52.2,52.82,54.06,52.82
89747,49.71,52.2,52.82,54.06,52.82,49.71
89748,52.2,52.82,54.06,52.82,49.71,49.71
89749,52.82,54.06,52.82,49.71,49.71,52.2
89750,54.06,52.82,49.71,49.71,52.2,50.95
89751,52.82,49.71,49.71,52.2,50.95,52.2
89752,49.71,49.71,52.2,50.95,52.2,47.22
89753,49.71,52.2,50.95,52.2,47.22,50.95
89754,52.2,50.95,52.2,47.22,50.95,52.2
89755,50.95,52.2,47.22,50.95,52.2,49.71
89756,52.2,47.22,50.95,52.2,49.71,49.09
89757,47.22,50.95,52.2,49.71,49.09,52.82
89758,50.95,52.2,49.71,49.09,52.82,52.2
89759,52.2,49.71,49.09,52.82,52.2,49.09
89760,49.71,49.09,52.82,52.2,49.09,19.88
89761,49.09,52.82,52.2,49.09,19.88,18.02
89762,52.82,52.2,49.09,19.88,18.02,22.99
89763,52.2,49.09,19.88,18.02,22.99,22.99
89764,49.09,19.88,18.02,22.99,22.99,16.16
89765,19.88,18.02,22.99,22.99,16.16,13.05
89766,18.02,22.99,22.99,16.16,13.05,13.05
89767,22.99,22.99,16.16,13.05,13.05,34.8
89768,22.99,16.16,13.05,13.05,34.8,44.12
89769,16.16,13.05,13.05,34.8,44.12,50.95
89770,13.05,13.05,34.8,44.12,50.95,52.82
89771,13.05,34.8,44.12,50.95,52.82,49.71
89772,34.8,44.12,50.95,52.82,49.71,49.71
89773,44.12,50.95,52.82,49.71,49.71,49.71
89774,50.95,52.82,49.71,49.71,49.71,14.29
89775,52.82,49.71,49.71,49.71,14.29,21.13
89776,49.71,49.71,49.71,14.29,21.13,37.28
89777,49.71,49.71,14.29,21.13,37.28,49.71
89778,49.71,14.29,21.13,37.28,49.71,50.95
89779,14.29,21.13,37.28,49.71,50.95,52.82
89780,21.13,37.28,49.71,50.95,52.82,52.82
89781,37.28,49.71,50.95,52.82,52.82,52.82
89782,49.71,50.95,52.82,52.82,52.82,54.06
89783,50.95,52.82,52.82,52.82,54.06,52.2
89784,52.82,52.82,52.82,54.06,52.2,52.2
89785,52.82,52.82,54.06,52.2,52.2,52.82
89786,52.82,54.06,52.2,52.2,52.82,52.82
89787,54.06,52.2,52.2,52.82,52.82,52.82
89788,52.2,52.2,52.82,52.82,52.82,52.82
89789,52.2,52.82,52.82,52.82,52.82,52.2
89790,52.82,52.82,52.82,52.82,52.2,52.82
89791,52.82,52.82,52.82,52.2,52.82,52.2
89792,52.82,52.82,52.2,52.82,52.2,52.82
89793,52.82,52.2,52.82,52.2,52.82,55.3
89794,52.2,52.82,52.2,52.82,55.3,29.83
89795,52.82,52.2,52.82,55.3,29.83,55.3
89796,52.2,52.82,55.3,29.83,55.3,55.92
89797,52.82,55.3,29.83,55.3,55.92,18.02
89798,55.3,29.83,55.3,55.92,18.02,47.85
89799,29.83,55.3,55.92,18.02,47.85,55.92
89800,55.3,55.92,18.02,47.85,55.92,55.92
89801,55.92,18.02,47.85,55.92,55.92,55.3
89802,18.02,47.85,55.92,55.92,55.3,52.82
89803,47.85,55.92,55.92,55.3,52.82,55.3
89804,55.92,55.92,55.3,52.82,55.3,55.3
89805,55.92,55.3,52.82,55.3,55.3,55.3
89806,55.3,52.82,55.3,55.3,55.3,55.3
89807,52.82,55.3,55.3,55.3,55.3,55.3
89808,55.3,55.3,55.3,55.3,55.3,55.92
89809,55.3,55.3,55.3,55.3,55.92,55.3
89810,55.3,55.3,55.3,55.92,55.3,55.92
89811,55.3,55.3,55.92,55.3,55.92,55.92
89812,55.3,55.92,55.3,55.92,55.92,57.17
89813,55.92,55.3,55.92,55.92,57.17,55.3
89814,55.3,55.92,55.92,57.17,55.3,55.92
89815,55.92,55.92,57.17,55.3,55.92,55.92
89816,55.92,57.17,55.3,55.92,55.92,57.17
89817,57.17,55.3,55.92,55.92,57.17,55.92
89818,55.3,55.92,55.92,57.17,55.92,57.17
89819,55.92,55.92,57.17,55.92,57.17,55.92
89820,55.92,57.17,55.92,57.17,55.92,55.92
89821,57.17,55.92,57.17,55.92,55.92,55.92
89822,55.92,57.17,55.92,55.92,55.92,55.92
89823,57.17,55.92,55.92,55.92,55.92,55.92
89824,55.92,55.92,55.92,55.92,55.92,57.79
89825,55.92,55.92,55.92,55.92,57.79,57.79
89826,55.92,55.92,55.92,57.79,57.79,55.92
89827,55.92,55.92,57.79,57.79,55.92,57.17
89828,55.92,57.79,57.79,55.92,57.17,59.03
89829,57.79,57.79,55.92,57.17,59.03,59.03
89830,57.79,55.92,57.17,59.03,59.03,57.79
89831,55.92,57.17,59.03,59.03,57.79,57.79
89832,57.17,59.03,59.03,57.79,57.79,59.03
89833,59.03,59.03,57.79,57.79,59.03,57.79
89834,59.03,57.79,57.79,59.03,57.79,57.79
89835,57.79,57.79,59.03,57.79,57.79,55.92
89836,57.79,59.03,57.79,57.79,55.92,59.03
89837,59.03,57.79,57.79,55.92,59.03,59.03
89838,57.79,57.79,55.92,59.03,59.03,59.03
89839,57.79,55.92,59.03,59.03,59.03,59.03
89840,55.92,59.03,59.03,59.03,59.03,57.79
89841,59.03,59.03,59.03,59.03,57.79,60.27
89842,59.03,59.03,59.03,57.79,60.27,57.17
89843,59.03,59.03,57.79,60.27,57.17,57.79
89844,59.03,57.79,60.27,57.17,57.79,57.17
89845,57.79,60.27,57.17,57.79,57.17,57.79
89846,60.27,57.17,57.79,57.17,57.79,57.79
89847,57.17,57.79,57.17,57.79,57.79,59.03
89848,57.79,57.17,57.79,57.79,59.03,59.03
89849,57.17,57.79,57.79,59.03,59.03,59.03
89850,57.79,57.79,59.03,59.03,59.03,57.79
89851,57.79,59.03,59.03,59.03,57.79,59.03
89852,59.03,59.03,59.03,57.79,59.03,57.79
89853,59.03,59.03,57.79,59.03,57.79,57.79
89854,59.03,57.79,59.03,57.79,57.79,59.03
89855,57.79,59.03,57.79,57.79,59.03,57.79
89856,59.03,57.79,57.79,59.03,57.79,57.79
89857,57.79,57.79,59.03,57.79,57.79,57.17
89858,57.79,59.03,57.79,57.79,57.17,55.92
89859,59.03,57.79,57.79,57.17,55.92,57.17
89860,57.79,57.79,57.17,55.92,57.17,55.92
89861,57.79,57.17,55.92,57.17,55.92,57.79
89862,57.17,55.92,57.17,55.92,57.79,57.79
89863,55.92,57.17,55.92,57.79,57.79,59.03
89864,57.17,55.92,57.79,57.79,59.03,59.03
89865,55.92,57.79,57.79,59.03,59.03,59.03
89866,57.79,57.79,59.03,59.03,59.03,59.03
89867,57.79,59.03,59.03,59.03,59.03,59.03
89868,59.03,59.03,59.03,59.03,59.03,59.03
89869,59.03,59.03,59.03,59.03,59.03,59.03
89870,59.03,59.03,59.03,59.03,59.03,59.03
89871,59.03,59.03,59.03,59.03,59.03,57.79
89872,59.03,59.03,59.03,59.03,57.79,57.17
89873,59.03,59.03,59.03,57.79,57.17,55.92
89874,59.03,59.03,57.79,57.17,55.92,55.3
89875,59.03,57.79,57.17,55.92,55.3,55.92
89876,57.79,57.17,55.92,55.3,55.92,59.03
89877,57.17,55.92,55.3,55.92,59.03,57.17
89878,55.92,55.3,55.92,59.03,57.17,55.92
89879,55.3,55.92,59.03,57.17,55.92,57.79
89880,55.92,59.03,57.17,55.92,57.79,60.27
89881,59.03,57.17,55.92,57.79,60.27,60.89
89882,57.17,55.92,57.79,60.27,60.89,59.03
89883,55.92,57.79,60.27,60.89,59.03,59.03
89884,57.79,60.27,60.89,59.03,59.03,60.27
89885,60.27,60.89,59.03,59.03,60.27,60.27
89886,60.89,59.03,59.03,60.27,60.27,60.89
89887,59.03,59.03,60.27,60.27,60.89,60.89
89888,59.03,60.27,60.27,60.89,60.89,60.89
89889,60.27,60.27,60.89,60.89,60.89,60.89
89890,60.27,60.89,60.89,60.89,60.89,60.89
89891,60.89,60.89,60.89,60.89,60.89,60.89
89892,60.89,60.89,60.89,60.89,60.89,60.89
89893,60.89,60.89,60.89,60.89,60.89,60.89
89894,60.89,60.89,60.89,60.89,60.89,60.89
89895,60.89,60.89,60.89,60.89,60.89,52.82
89896,60.89,60.89,60.89,60.89,52.82,54.06
89897,60.89,60.89,60.89,52.82,54.06,52.82
89898,60.89,60.89,52.82,54.06,52.82,57.79
89899,60.89,52.82,54.06,52.82,57.79,60.89
89900,52.82,54.06,52.82,57.79,60.89,57.79
89901,54.06,52.82,57.79,60.89,57.79,57.79
89902,52.82,57.79,60.89,57.79,57.79,57.79
89903,57.79,60.89,57.79,57.79,57.79,59.03
89904,60.89,57.79,57.79,57.79,59.03,55.3
89905,57.79,57.79,57.79,59.03,55.3,57.17
89906,57.79,57.79,59.03,55.3,57.17,57.79
89907,57.79,59.03,55.3,57.17,57.79,57.17
89908,59.03,55.3,57.17,57.79,57.17,55.92
89909,55.3,57.17,57.79,57.17,55.92,57.17
89910,57.17,57.79,57.17,55.92,57.17,57.17
89911,57.79,57.17,55.92,57.17,57.17,24.85
89912,57.17,55.92,57.17,57.17,24.85,29.83
89913,55.92,57.17,57.17,24.85,29.83,57.17
89914,57.17,57.17,24.85,29.83,57.17,55.92
89915,57.17,24.85,29.83,57.17,55.92,55.92
89916,24.85,29.83,57.17,55.92,55.92,52.82
89917,29.83,57.17,55.92,55.92,52.82,55.3
89918,57.17,55.92,55.92,52.82,55.3,19.88
89919,55.92,55.92,52.82,55.3,19.88,29.83
89920,55.92,52.82,55.3,19.88,29.83,52.82
89921,52.82,55.3,19.88,29.83,52.82,54.06
89922,55.3,19.88,29.83,52.82,54.06,57.17
89923,19.88,29.83,52.82,54.06,57.17,54.06
89924,29.83,52.82,54.06,57.17,54.06,54.06
89925,52.82,54.06,57.17,54.06,54.06,54.06
89926,54.06,57.17,54.06,54.06,54.06,26.1
89927,57.17,54.06,54.06,54.06,26.1,19.26
89928,54.06,54.06,54.06,26.1,19.26,52.2
89929,54.06,54.06,26.1,19.26,52.2,52.2
89930,54.06,26.1,19.26,52.2,52.2,29.83
89931,26.1,19.26,52.2,52.2,29.83,39.77
89932,19.26,52.2,52.2,29.83,39.77,52.82
89933,52.2,52.2,29.83,39.77,52.82,50.95
89934,52.2,29.83,39.77,52.82,50.95,50.95
89935,29.83,39.77,52.82,50.95,50.95,49.71
89936,39.77,52.82,50.95,50.95,49.71,49.71
89937,52.82,50.95,50.95,49.71,49.71,49.71
89938,50.95,50.95,49.71,49.71,49.71,49.71
89939,50.95,49.71,49.71,49.71,49.71,49.71
89940,49.71,49.71,49.71,49.71,49.71,49.71
89941,49.71,49.71,49.71,49.71,49.71,49.71
89942,49.71,49.71,49.71,49.71,49.71,49.71
89943,49.71,49.71,49.71,49.71,49.71,55.3
89944,49.71,49.71,49.71,49.71,55.3,54.06
89945,49.71,49.71,49.71,55.3,54.06,55.92
89946,49.71,49.71,55.3,54.06,55.92,55.3
89947,49.71,55.3,54.06,55.92,55.3,54.06
89948,55.3,54.06,55.92,55.3,54.06,57.17
89949,54.06,55.92,55.3,54.06,57.17,55.3
89950,55.92,55.3,54.06,57.17,55.3,55.3
89951,55.3,54.06,57.17,55.3,55.3,55.3
89952,54.06,57.17,55.3,55.3,55.3,55.3
89953,57.17,55.3,55.3,55.3,55.3,59.03
89954,55.3,55.3,55.3,55.3,59.03,55.92
89955,55.3,55.3,55.3,59.03,55.92,54.06
89956,55.3,55.3,59.03,55.92,54.06,55.92
89957,55.3,59.03,55.92,54.06,55.92,52.82
89958,59.03,55.92,54.06,55.92,52.82,55.3
89959,55.92,54.06,55.92,52.82,55.3,54.06
89960,54.06,55.92,52.82,55.3,54.06,55.92
89961,55.92,52.82,55.3,54.06,55.92,54.06
89962,52.82,55.3,54.06,55.92,54.06,54.06
89963,55.3,54.06,55.92,54.06,54.06,52.82
89964,54.06,55.92,54.06,54.06,52.82,55.3
89965,55.92,54.06,54.06,52.82,55.3,55.3
89966,54.06,54.06,52.82,55.3,55.3,55.92
89967,54.06,52.82,55.3,55.3,55.92,57.79
89968,52.82,55.3,55.3,55.92,57.79,55.3
89969,55.3,55.3,55.92,57.79,55.3,57.17
89970,55.3,55.92,57.79,55.3,57.17,57.17
89971,55.92,57.79,55.3,57.17,57.17,57.17
89972,57.79,55.3,57.17,57.17,57.17,57.17
89973,55.3,57.17,57.17,57.17,57.17,52.82
89974,57.17,57.17,57.17,57.17,52.82,52.82
89975,57.17,57.17,57.17,52.82,52.82,54.06
89976,57.17,57.17,52.82,52.82,54.06,55.3
89977,57.17,52.82,52.82,54.06,55.3,55.92
89978,52.82,52.82,54.06,55.3,55.92,55.3
89979,52.82,54.06,55.3,55.92,55.3,55.92
89980,54.06,55.3,55.92,55.3,55.92,57.79
89981,55.3,55.92,55.3,55.92,57.79,57.79
89982,55.92,55.3,55.92,57.79,57.79,57.79
89983,55.3,55.92,57.79,57.79,57.79,57.17
89984,55.92,57.79,57.79,57.79,57.17,55.92
89985,57.79,57.79,57.79,57.17,55.92,55.92
89986,57.79,57.79,57.17,55.92,55.92,54.06
89987,57.79,57.17,55.92,55.92,54.06,57.79
89988,57.17,55.92,55.92,54.06,57.79,55.92
89989,55.92,55.92,54.06,57.79,55.92,54.06
89990,55.92,54.06,57.79,55.92,54.06,52.82
89991,54.06,57.79,55.92,54.06,52.82,57.17
89992,57.79,55.92,54.06,52.82,57.17,59.03
89993,55.92,54.06,52.82,57.17,59.03,57.17
89994,54.06,52.82,57.17,59.03,57.17,57.17
89995,52.82,57.17,59.03,57.17,57.17,57.17
89996,57.17,59.03,57.17,57.17,57.17,57.17
89997,59.03,57.17,57.17,57.17,57.17,57.17
89998,57.17,57.17,57.17,57.17,57.17,55.3
89999,57.17,57.17,57.17,57.17,55.3,55.3
90000,57.17,57.17,57.17,55.3,55.3,44.12
90001,57.17,57.17,55.3,55.3,44.12,55.3
90002,57.17,55.3,55.3,44.12,55.3,55.92
90003,55.3,55.3,44.12,55.3,55.92,55.3
90004,55.3,44.12,55.3,55.92,55.3,55.3
90005,44.12,55.3,55.92,55.3,55.3,54.06
90006,55.3,55.92,55.3,55.3,54.06,52.2
90007,55.92,55.3,55.3,54.06,52.2,49.71
90008,55.3,55.3,54.06,52.2,49.71,47.85
90009,55.3,54.06,52.2,49.71,47.85,49.71
90010,54.06,52.2,49.71,47.85,49.71,50.95
90011,52.2,49.71,47.85,49.71,50.95,54.06
90012,49.71,47.85,49.71,50.95,54.06,45.98
90013,47.85,49.71,50.95,54.06,45.98,42.25
90014,49.71,50.95,54.06,45.98,42.25,52.2
90015,50.95,54.06,45.98,42.25,52.2,54.06
90016,54.06,45.98,42.25,52.2,54.06,50.95
90017,45.98,42.25,52.2,54.06,50.95,52.2
90018,42.25,52.2,54.06,50.95,52.2,49.09
90019,52.2,54.06,50.95,52.2,49.09,49.09
90020,54.06,50.95,52.2,49.09,49.09,44.74
90021,50.95,52.2,49.09,49.09,44.74,44.12
90022,52.2,49.09,49.09,44.74,44.12,52.82
90023,49.09,49.09,44.74,44.12,52.82,44.74
90024,49.09,44.74,44.12,52.82,44.74,45.98
90025,44.74,44.12,52.82,44.74,45.98,45.98
90026,44.12,52.82,44.74,45.98,45.98,54.06
90027,52.82,44.74,45.98,45.98,54.06,50.95
90028,44.74,45.98,45.98,54.06,50.95,50.95
90029,45.98,45.98,54.06,50.95,50.95,45.98
90030,45.98,54.06,50.95,50.95,45.98,49.09
90031,54.06,50.95,50.95,45.98,49.09,52.2
90032,50.95,50.95,45.98,49.09,52.2,49.71
90033,50.95,45.98,49.09,52.2,49.71,52.82
90034,45.98,49.09,52.2,49.71,52.82,45.98
90035,49.09,52.2,49.71,52.82,45.98,49.09
90036,52.2,49.71,52.82,45.98,49.09,44.74
90037,49.71,52.82,45.98,49.09,44.74,41.01
90038,52.82,45.98,49.09,44.74,41.01,41.01
90039,45.98,49.09,44.74,41.01,41.01,24.23
90040,49.09,44.74,41.01,41.01,24.23,16.16
90041,44.74,41.01,41.01,24.23,16.16,24.85
90042,41.01,41.01,24.23,16.16,24.85,45.98
90043,41.01,24.23,16.16,24.85,45.98,50.95
90044,24.23,16.16,24.85,45.98,50.95,52.82
90045,16.16,24.85,45.98,50.95,52.82,47.85
90046,24.85,45.98,50.95,52.82,47.85,44.12
90047,45.98,50.95,52.82,47.85,44.12,49.71
90048,50.95,52.82,47.85,44.12,49.71,50.95
90049,52.82,47.85,44.12,49.71,50.95,50.95
90050,47.85,44.12,49.71,50.95,50.95,16.78
90051,44.12,49.71,50.95,50.95,16.78,19.26
90052,49.71,50.95,50.95,16.78,19.26,39.15
90053,50.95,50.95,16.78,19.26,39.15,49.09
90054,50.95,16.78,19.26,39.15,49.09,49.09
90055,16.78,19.26,39.15,49.09,49.09,24.23
90056,19.26,39.15,49.09,49.09,24.23,21.13
90057,39.15,49.09,49.09,24.23,21.13,26.72
90058,49.09,49.09,24.23,21.13,26.72,44.12
90059,49.09,24.23,21.13,26.72,44.12,54.06
90060,24.23,21.13,26.72,44.12,54.06,54.06
90061,21.13,26.72,44.12,54.06,54.06,54.06
90062,26.72,44.12,54.06,54.06,54.06,52.82
90063,44.12,54.06,54.06,54.06,52.82,54.06
90064,54.06,54.06,54.06,52.82,54.06,50.95
90065,54.06,54.06,52.82,54.06,50.95,52.2
90066,54.06,52.82,54.06,50.95,52.2,52.82
90067,52.82,54.06,50.95,52.2,52.82,52.2
90068,54.06,50.95,52.2,52.82,52.2,50.95
90069,50.95,52.2,52.82,52.2,50.95,52.2
90070,52.2,52.82,52.2,50.95,52.2,50.95
90071,52.82,52.2,50.95,52.2,50.95,54.06
90072,52.2,50.95,52.2,50.95,54.06,55.92
90073,50.95,52.2,50.95,54.06,55.92,52.2
90074,52.2,50.95,54.06,55.92,52.2,55.3
90075,50.95,54.06,55.92,52.2,55.3,52.82
90076,54.06,55.92,52.2,55.3,52.82,52.82
90077,55.92,52.2,55.3,52.82,52.82,55.3
90078,52.2,55.3,52.82,52.82,55.3,55.3
90079,55.3,52.82,52.82,55.3,55.3,54.06
90080,52.82,52.82,55.3,55.3,54.06,55.92
90081,52.82,55.3,55.3,54.06,55.92,57.17
90082,55.3,55.3,54.06,55.92,57.17,55.3
90083,55.3,54.06,55.92,57.17,55.3,55.92
90084,54.06,55.92,57.17,55.3,55.92,55.3
90085,55.92,57.17,55.3,55.92,55.3,54.06
90086,57.17,55.3,55.92,55.3,54.06,52.82
90087,55.3,55.92,55.3,54.06,52.82,55.3
90088,55.92,55.3,54.06,52.82,55.3,55.3
90089,55.3,54.06,52.82,55.3,55.3,52.82
90090,54.06,52.82,55.3,55.3,52.82,54.06
90091,52.82,55.3,55.3,52.82,54.06,55.92
90092,55.3,55.3,52.82,54.06,55.92,57.79
90093,55.3,52.82,54.06,55.92,57.79,55.3
90094,52.82,54.06,55.92,57.79,55.3,55.3
90095,54.06,55.92,57.79,55.3,55.3,52.82
90096,55.92,57.79,55.3,55.3,52.82,57.17
90097,57.79,55.3,55.3,52.82,57.17,55.92
90098,55.3,55.3,52.82,57.17,55.92,57.79
90099,55.3,52.82,57.17,55.92,57.79,55.3
90100,52.82,57.17,55.92,57.79,55.3,55.3
90101,57.17,55.92,57.79,55.3,55.3,57.17
90102,55.92,57.79,55.3,55.3,57.17,52.82
90103,57.79,55.3,55.3,57.17,52.82,55.3
90104,55.3,55.3,57.17,52.82,55.3,55.3
90105,55.3,57.17,52.82,55.3,55.3,55.92
90106,57.17,52.82,55.3,55.3,55.92,55.92
90107,52.82,55.3,55.3,55.92,55.92,55.3
90108,55.3,55.3,55.92,55.92,55.3,57.17
90109,55.3,55.92,55.92,55.3,57.17,57.17
